"gene_id","control_mean"
"ENSG00000249309","ENSG00000249309",0.666666666666667
"ENSG00000249310","ENSG00000249310",0
"ENSG00000249311","ENSG00000249311",0.266666666666667
"ENSG00000249312","ENSG00000249312",0
"ENSG00000249316","ENSG00000249316",0.0666666666666667
"ENSG00000249317","ENSG00000249317",0.466666666666667
"ENSG00000249318","ENSG00000249318",2.43333333333333
"ENSG00000249319","ENSG00000249319",10.3333333333333
"ENSG00000249320","ENSG00000249320",0.633333333333333
"ENSG00000249321","ENSG00000249321",0
"ENSG00000249326","ENSG00000249326",0.1
"ENSG00000249328","ENSG00000249328",13.1666666666667
"ENSG00000249330","ENSG00000249330",12.8333333333333
"ENSG00000249332","ENSG00000249332",0.266666666666667
"ENSG00000249333","ENSG00000249333",0
"ENSG00000249334","ENSG00000249334",0
"ENSG00000249335","ENSG00000249335",49.1666666666667
"ENSG00000249337","ENSG00000249337",0.433333333333333
"ENSG00000249338","ENSG00000249338",0.0333333333333333
"ENSG00000249341","ENSG00000249341",1.16666666666667
"ENSG00000249343","ENSG00000249343",6.76666666666667
"ENSG00000249345","ENSG00000249345",4.06666666666667
"ENSG00000249346","ENSG00000249346",0.766666666666667
"ENSG00000249347","ENSG00000249347",0.1
"ENSG00000249348","ENSG00000249348",130.866666666667
"ENSG00000249349","ENSG00000249349",0.0666666666666667
"ENSG00000249351","ENSG00000249351",0.0333333333333333
"ENSG00000249352","ENSG00000249352",3.63333333333333
"ENSG00000249353","ENSG00000249353",54.0666666666667
"ENSG00000249359","ENSG00000249359",6.46666666666667
"ENSG00000249360","ENSG00000249360",0.633333333333333
"ENSG00000249362","ENSG00000249362",3.83333333333333
"ENSG00000249363","ENSG00000249363",3.6
"ENSG00000249364","ENSG00000249364",11.5666666666667
"ENSG00000249367","ENSG00000249367",0.3
"ENSG00000249368","ENSG00000249368",0
"ENSG00000249372","ENSG00000249372",2.23333333333333
"ENSG00000249373","ENSG00000249373",31.4333333333333
"ENSG00000249375","ENSG00000249375",1.13333333333333
"ENSG00000249378","ENSG00000249378",5.86666666666667
"ENSG00000249379","ENSG00000249379",22.3666666666667
"ENSG00000249380","ENSG00000249380",0.0333333333333333
"ENSG00000249381","ENSG00000249381",2.2
"ENSG00000249382","ENSG00000249382",0
"ENSG00000249383","ENSG00000249383",1.13333333333333
"ENSG00000249386","ENSG00000249386",0.0666666666666667
"ENSG00000249387","ENSG00000249387",0.0333333333333333
"ENSG00000249388","ENSG00000249388",0.266666666666667
"ENSG00000249392","ENSG00000249392",0
"ENSG00000249395","ENSG00000249395",1.23333333333333
"ENSG00000249396","ENSG00000249396",6
"ENSG00000249400","ENSG00000249400",0.133333333333333
"ENSG00000249403","ENSG00000249403",0.0333333333333333
"ENSG00000249404","ENSG00000249404",0
"ENSG00000249405","ENSG00000249405",0.133333333333333
"ENSG00000249406","ENSG00000249406",0.7
"ENSG00000249407","ENSG00000249407",0.933333333333333
"ENSG00000249409","ENSG00000249409",0.8
"ENSG00000249410","ENSG00000249410",0.0666666666666667
"ENSG00000249411","ENSG00000249411",2.93333333333333
"ENSG00000249412","ENSG00000249412",39.4
"ENSG00000249413","ENSG00000249413",0
"ENSG00000249416","ENSG00000249416",0.1
"ENSG00000249417","ENSG00000249417",0.7
"ENSG00000249418","ENSG00000249418",0.0333333333333333
"ENSG00000249419","ENSG00000249419",1
"ENSG00000249421","ENSG00000249421",17.8
"ENSG00000249425","ENSG00000249425",0.1
"ENSG00000249426","ENSG00000249426",0.533333333333333
"ENSG00000249429","ENSG00000249429",1.86666666666667
"ENSG00000249433","ENSG00000249433",0.0333333333333333
"ENSG00000249435","ENSG00000249435",0.0666666666666667
"ENSG00000249436","ENSG00000249436",35.4333333333333
"ENSG00000249437","ENSG00000249437",1599.56666666667
"ENSG00000249438","ENSG00000249438",0.133333333333333
"ENSG00000249439","ENSG00000249439",0.166666666666667
"ENSG00000249441","ENSG00000249441",0
"ENSG00000249443","ENSG00000249443",0.0333333333333333
"ENSG00000249444","ENSG00000249444",0.2
"ENSG00000249446","ENSG00000249446",0
"ENSG00000249448","ENSG00000249448",0.5
"ENSG00000249449","ENSG00000249449",0
"ENSG00000249451","ENSG00000249451",1.13333333333333
"ENSG00000249452","ENSG00000249452",0.0666666666666667
"ENSG00000249453","ENSG00000249453",4.23333333333333
"ENSG00000249454","ENSG00000249454",0.0333333333333333
"ENSG00000249456","ENSG00000249456",60.8
"ENSG00000249458","ENSG00000249458",0.133333333333333
"ENSG00000249459","ENSG00000249459",80.4
"ENSG00000249460","ENSG00000249460",3.56666666666667
"ENSG00000249462","ENSG00000249462",0
"ENSG00000249463","ENSG00000249463",0.0333333333333333
"ENSG00000249464","ENSG00000249464",10.9333333333333
"ENSG00000249465","ENSG00000249465",7.66666666666667
"ENSG00000249467","ENSG00000249467",0.266666666666667
"ENSG00000249471","ENSG00000249471",194.5
"ENSG00000249472","ENSG00000249472",0
"ENSG00000249474","ENSG00000249474",0
"ENSG00000249476","ENSG00000249476",39.1333333333333
"ENSG00000249478","ENSG00000249478",80.8333333333333
"ENSG00000249479","ENSG00000249479",0
"ENSG00000249481","ENSG00000249481",10.6
"ENSG00000249482","ENSG00000249482",3.46666666666667
"ENSG00000249483","ENSG00000249483",0.333333333333333
"ENSG00000249484","ENSG00000249484",160.766666666667
"ENSG00000249485","ENSG00000249485",44.9
"ENSG00000249486","ENSG00000249486",0
"ENSG00000249487","ENSG00000249487",18.7666666666667
"ENSG00000249488","ENSG00000249488",0.333333333333333
"ENSG00000249489","ENSG00000249489",0.833333333333333
"ENSG00000249490","ENSG00000249490",0.0333333333333333
"ENSG00000249491","ENSG00000249491",0
"ENSG00000249492","ENSG00000249492",44.4
"ENSG00000249493","ENSG00000249493",0.766666666666667
"ENSG00000249494","ENSG00000249494",31.2333333333333
"ENSG00000249495","ENSG00000249495",0.166666666666667
"ENSG00000249497","ENSG00000249497",0.166666666666667
"ENSG00000249500","ENSG00000249500",0.166666666666667
"ENSG00000249501","ENSG00000249501",1.06666666666667
"ENSG00000249502","ENSG00000249502",54.7666666666667
"ENSG00000249503","ENSG00000249503",0.466666666666667
"ENSG00000249504","ENSG00000249504",21.0666666666667
"ENSG00000249505","ENSG00000249505",0.866666666666667
"ENSG00000249506","ENSG00000249506",9.76666666666667
"ENSG00000249509","ENSG00000249509",2.4
"ENSG00000249510","ENSG00000249510",0.0333333333333333
"ENSG00000249513","ENSG00000249513",2.03333333333333
"ENSG00000249514","ENSG00000249514",0.733333333333333
"ENSG00000249515","ENSG00000249515",0.0666666666666667
"ENSG00000249516","ENSG00000249516",0.633333333333333
"ENSG00000249518","ENSG00000249518",0.0666666666666667
"ENSG00000249519","ENSG00000249519",0
"ENSG00000249520","ENSG00000249520",0
"ENSG00000249521","ENSG00000249521",0
"ENSG00000249522","ENSG00000249522",0.0333333333333333
"ENSG00000249525","ENSG00000249525",0
"ENSG00000249526","ENSG00000249526",2.03333333333333
"ENSG00000249531","ENSG00000249531",0.0333333333333333
"ENSG00000249532","ENSG00000249532",5
"ENSG00000249534","ENSG00000249534",0.4
"ENSG00000249539","ENSG00000249539",0
"ENSG00000249540","ENSG00000249540",4.46666666666667
"ENSG00000249541","ENSG00000249541",0
"ENSG00000249542","ENSG00000249542",0
"ENSG00000249545","ENSG00000249545",2.5
"ENSG00000249547","ENSG00000249547",1
"ENSG00000249550","ENSG00000249550",68.1333333333333
"ENSG00000249551","ENSG00000249551",0.0333333333333333
"ENSG00000249553","ENSG00000249553",8.03333333333333
"ENSG00000249555","ENSG00000249555",0.0333333333333333
"ENSG00000249557","ENSG00000249557",0.0666666666666667
"ENSG00000249558","ENSG00000249558",22.0333333333333
"ENSG00000249562","ENSG00000249562",2.2
"ENSG00000249563","ENSG00000249563",0.0333333333333333
"ENSG00000249564","ENSG00000249564",0
"ENSG00000249565","ENSG00000249565",15.4
"ENSG00000249568","ENSG00000249568",3.83333333333333
"ENSG00000249572","ENSG00000249572",4.9
"ENSG00000249574","ENSG00000249574",3.4
"ENSG00000249577","ENSG00000249577",9.9
"ENSG00000249579","ENSG00000249579",0.533333333333333
"ENSG00000249580","ENSG00000249580",29.3
"ENSG00000249581","ENSG00000249581",0.166666666666667
"ENSG00000249582","ENSG00000249582",1.1
"ENSG00000249584","ENSG00000249584",4
"ENSG00000249588","ENSG00000249588",3.43333333333333
"ENSG00000249590","ENSG00000249590",2.2
"ENSG00000249592","ENSG00000249592",242.133333333333
"ENSG00000249593","ENSG00000249593",32.9666666666667
"ENSG00000249599","ENSG00000249599",1.9
"ENSG00000249600","ENSG00000249600",0.0333333333333333
"ENSG00000249601","ENSG00000249601",0.0666666666666667
"ENSG00000249602","ENSG00000249602",0.833333333333333
"ENSG00000249604","ENSG00000249604",94.5666666666667
"ENSG00000249605","ENSG00000249605",0.366666666666667
"ENSG00000249606","ENSG00000249606",0
"ENSG00000249607","ENSG00000249607",0
"ENSG00000249609","ENSG00000249609",1.3
"ENSG00000249610","ENSG00000249610",0.3
"ENSG00000249613","ENSG00000249613",0
"ENSG00000249614","ENSG00000249614",6.13333333333333
"ENSG00000249616","ENSG00000249616",0.4
"ENSG00000249617","ENSG00000249617",0
"ENSG00000249618","ENSG00000249618",0.566666666666667
"ENSG00000249619","ENSG00000249619",0
"ENSG00000249620","ENSG00000249620",0.0333333333333333
"ENSG00000249621","ENSG00000249621",2.86666666666667
"ENSG00000249623","ENSG00000249623",0.0333333333333333
"ENSG00000249624","ENSG00000249624",14.0333333333333
"ENSG00000249626","ENSG00000249626",61.1666666666667
"ENSG00000249627","ENSG00000249627",0.6
"ENSG00000249628","ENSG00000249628",7.2
"ENSG00000249631","ENSG00000249631",4.63333333333333
"ENSG00000249633","ENSG00000249633",5.6
"ENSG00000249634","ENSG00000249634",0
"ENSG00000249635","ENSG00000249635",7.7
"ENSG00000249637","ENSG00000249637",11.3333333333333
"ENSG00000249638","ENSG00000249638",0
"ENSG00000249639","ENSG00000249639",0
"ENSG00000249641","ENSG00000249641",0
"ENSG00000249642","ENSG00000249642",1.43333333333333
"ENSG00000249646","ENSG00000249646",0.0666666666666667
"ENSG00000249647","ENSG00000249647",0.4
"ENSG00000249649","ENSG00000249649",1
"ENSG00000249650","ENSG00000249650",0.833333333333333
"ENSG00000249654","ENSG00000249654",0
"ENSG00000249655","ENSG00000249655",1.16666666666667
"ENSG00000249658","ENSG00000249658",0.2
"ENSG00000249661","ENSG00000249661",54.2
"ENSG00000249662","ENSG00000249662",1.53333333333333
"ENSG00000249664","ENSG00000249664",1.76666666666667
"ENSG00000249667","ENSG00000249667",0.1
"ENSG00000249668","ENSG00000249668",0.0333333333333333
"ENSG00000249669","ENSG00000249669",760.233333333333
"ENSG00000249673","ENSG00000249673",484.3
"ENSG00000249675","ENSG00000249675",0.3
"ENSG00000249678","ENSG00000249678",0
"ENSG00000249679","ENSG00000249679",26.3666666666667
"ENSG00000249680","ENSG00000249680",0.4
"ENSG00000249681","ENSG00000249681",0.233333333333333
"ENSG00000249684","ENSG00000249684",60.1666666666667
"ENSG00000249685","ENSG00000249685",13.8
"ENSG00000249686","ENSG00000249686",0
"ENSG00000249688","ENSG00000249688",2.2
"ENSG00000249689","ENSG00000249689",0.133333333333333
"ENSG00000249690","ENSG00000249690",35.3
"ENSG00000249691","ENSG00000249691",11.5
"ENSG00000249692","ENSG00000249692",0.0666666666666667
"ENSG00000249693","ENSG00000249693",5
"ENSG00000249695","ENSG00000249695",66.1
"ENSG00000249697","ENSG00000249697",0.433333333333333
"ENSG00000249698","ENSG00000249698",0.0333333333333333
"ENSG00000249699","ENSG00000249699",0.833333333333333
"ENSG00000249700","ENSG00000249700",76
"ENSG00000249706","ENSG00000249706",0.533333333333333
"ENSG00000249708","ENSG00000249708",0.0333333333333333
"ENSG00000249709","ENSG00000249709",220.2
"ENSG00000249710","ENSG00000249710",0.0333333333333333
"ENSG00000249713","ENSG00000249713",1.36666666666667
"ENSG00000249715","ENSG00000249715",50.7666666666667
"ENSG00000249717","ENSG00000249717",24.6333333333333
"ENSG00000249721","ENSG00000249721",0.2
"ENSG00000249722","ENSG00000249722",0.2
"ENSG00000249725","ENSG00000249725",0.0333333333333333
"ENSG00000249726","ENSG00000249726",0.0333333333333333
"ENSG00000249727","ENSG00000249727",0
"ENSG00000249729","ENSG00000249729",1.5
"ENSG00000249730","ENSG00000249730",0
"ENSG00000249731","ENSG00000249731",0.533333333333333
"ENSG00000249735","ENSG00000249735",0
"ENSG00000249736","ENSG00000249736",0.466666666666667
"ENSG00000249737","ENSG00000249737",0.633333333333333
"ENSG00000249738","ENSG00000249738",21.8333333333333
"ENSG00000249740","ENSG00000249740",26.6666666666667
"ENSG00000249741","ENSG00000249741",6.53333333333333
"ENSG00000249742","ENSG00000249742",0
"ENSG00000249743","ENSG00000249743",5.53333333333333
"ENSG00000249744","ENSG00000249744",0
"ENSG00000249745","ENSG00000249745",0
"ENSG00000249746","ENSG00000249746",1.16666666666667
"ENSG00000249747","ENSG00000249747",0
"ENSG00000249748","ENSG00000249748",0.0333333333333333
"ENSG00000249751","ENSG00000249751",37.1333333333333
"ENSG00000249752","ENSG00000249752",0.7
"ENSG00000249753","ENSG00000249753",0.4
"ENSG00000249754","ENSG00000249754",0.3
"ENSG00000249755","ENSG00000249755",6.46666666666667
"ENSG00000249761","ENSG00000249761",0.0333333333333333
"ENSG00000249763","ENSG00000249763",0
"ENSG00000249764","ENSG00000249764",0.0666666666666667
"ENSG00000249766","ENSG00000249766",0
"ENSG00000249767","ENSG00000249767",24
"ENSG00000249768","ENSG00000249768",0.0333333333333333
"ENSG00000249770","ENSG00000249770",0.0333333333333333
"ENSG00000249771","ENSG00000249771",0.733333333333333
"ENSG00000249772","ENSG00000249772",88.4666666666667
"ENSG00000249773","ENSG00000249773",16
"ENSG00000249774","ENSG00000249774",0.233333333333333
"ENSG00000249776","ENSG00000249776",4.06666666666667
"ENSG00000249777","ENSG00000249777",0.1
"ENSG00000249778","ENSG00000249778",0
"ENSG00000249779","ENSG00000249779",31.9666666666667
"ENSG00000249780","ENSG00000249780",0.4
"ENSG00000249781","ENSG00000249781",2.2
"ENSG00000249782","ENSG00000249782",1.4
"ENSG00000249784","ENSG00000249784",0
"ENSG00000249785","ENSG00000249785",0
"ENSG00000249786","ENSG00000249786",11.9333333333333
"ENSG00000249787","ENSG00000249787",4.76666666666667
"ENSG00000249790","ENSG00000249790",14.7666666666667
"ENSG00000249791","ENSG00000249791",2.7
"ENSG00000249792","ENSG00000249792",0
"ENSG00000249795","ENSG00000249795",0
"ENSG00000249797","ENSG00000249797",1.56666666666667
"ENSG00000249798","ENSG00000249798",4.33333333333333
"ENSG00000249799","ENSG00000249799",0.733333333333333
"ENSG00000249803","ENSG00000249803",0.166666666666667
"ENSG00000249806","ENSG00000249806",0.466666666666667
"ENSG00000249807","ENSG00000249807",7.86666666666667
"ENSG00000249808","ENSG00000249808",0.1
"ENSG00000249811","ENSG00000249811",0.0333333333333333
"ENSG00000249815","ENSG00000249815",0
"ENSG00000249816","ENSG00000249816",10.8
"ENSG00000249818","ENSG00000249818",0.333333333333333
"ENSG00000249819","ENSG00000249819",0.133333333333333
"ENSG00000249820","ENSG00000249820",3.43333333333333
"ENSG00000249825","ENSG00000249825",33.3333333333333
"ENSG00000249828","ENSG00000249828",0.633333333333333
"ENSG00000249829","ENSG00000249829",0.733333333333333
"ENSG00000249830","ENSG00000249830",0.0333333333333333
"ENSG00000249831","ENSG00000249831",0.0666666666666667
"ENSG00000249833","ENSG00000249833",0.6
"ENSG00000249834","ENSG00000249834",2.66666666666667
"ENSG00000249835","ENSG00000249835",0.466666666666667
"ENSG00000249837","ENSG00000249837",0
"ENSG00000249838","ENSG00000249838",0.0666666666666667
"ENSG00000249839","ENSG00000249839",247.7
"ENSG00000249840","ENSG00000249840",3.6
"ENSG00000249842","ENSG00000249842",0.133333333333333
"ENSG00000249843","ENSG00000249843",0
"ENSG00000249844","ENSG00000249844",0
"ENSG00000249846","ENSG00000249846",39
"ENSG00000249847","ENSG00000249847",0.0333333333333333
"ENSG00000249848","ENSG00000249848",24.9333333333333
"ENSG00000249849","ENSG00000249849",0.733333333333333
"ENSG00000249850","ENSG00000249850",81.3
"ENSG00000249851","ENSG00000249851",0
"ENSG00000249852","ENSG00000249852",90.5
"ENSG00000249853","ENSG00000249853",259.1
"ENSG00000249854","ENSG00000249854",4.26666666666667
"ENSG00000249855","ENSG00000249855",29.9666666666667
"ENSG00000249856","ENSG00000249856",0.0666666666666667
"ENSG00000249857","ENSG00000249857",0.833333333333333
"ENSG00000249858","ENSG00000249858",4.03333333333333
"ENSG00000249859","ENSG00000249859",233.933333333333
"ENSG00000249860","ENSG00000249860",9.06666666666667
"ENSG00000249861","ENSG00000249861",0.366666666666667
"ENSG00000249863","ENSG00000249863",3.86666666666667
"ENSG00000249865","ENSG00000249865",0
"ENSG00000249866","ENSG00000249866",0.0333333333333333
"ENSG00000249867","ENSG00000249867",0.333333333333333
"ENSG00000249868","ENSG00000249868",0
"ENSG00000249869","ENSG00000249869",0
"ENSG00000249870","ENSG00000249870",0.866666666666667
"ENSG00000249873","ENSG00000249873",0.1
"ENSG00000249875","ENSG00000249875",0.0666666666666667
"ENSG00000249876","ENSG00000249876",3.73333333333333
"ENSG00000249877","ENSG00000249877",0.0333333333333333
"ENSG00000249878","ENSG00000249878",1.56666666666667
"ENSG00000249881","ENSG00000249881",0.1
"ENSG00000249882","ENSG00000249882",0.0333333333333333
"ENSG00000249883","ENSG00000249883",0.1
"ENSG00000249884","ENSG00000249884",14.5333333333333
"ENSG00000249885","ENSG00000249885",0
"ENSG00000249887","ENSG00000249887",0
"ENSG00000249888","ENSG00000249888",0.633333333333333
"ENSG00000249889","ENSG00000249889",6.26666666666667
"ENSG00000249890","ENSG00000249890",0
"ENSG00000249891","ENSG00000249891",0.0333333333333333
"ENSG00000249892","ENSG00000249892",0.0333333333333333
"ENSG00000249893","ENSG00000249893",0
"ENSG00000249894","ENSG00000249894",0.0666666666666667
"ENSG00000249896","ENSG00000249896",217.733333333333
"ENSG00000249898","ENSG00000249898",225.366666666667
"ENSG00000249899","ENSG00000249899",30.3333333333333
"ENSG00000249901","ENSG00000249901",0.233333333333333
"ENSG00000249904","ENSG00000249904",0
"ENSG00000249906","ENSG00000249906",3.26666666666667
"ENSG00000249908","ENSG00000249908",0.933333333333333
"ENSG00000249909","ENSG00000249909",0
"ENSG00000249910","ENSG00000249910",0
"ENSG00000249912","ENSG00000249912",0.0333333333333333
"ENSG00000249915","ENSG00000249915",594.2
"ENSG00000249916","ENSG00000249916",0.5
"ENSG00000249917","ENSG00000249917",3.7
"ENSG00000249919","ENSG00000249919",0.766666666666667
"ENSG00000249920","ENSG00000249920",0.0333333333333333
"ENSG00000249921","ENSG00000249921",5.23333333333333
"ENSG00000249923","ENSG00000249923",1.53333333333333
"ENSG00000249924","ENSG00000249924",0
"ENSG00000249926","ENSG00000249926",2.6
"ENSG00000249927","ENSG00000249927",0
"ENSG00000249928","ENSG00000249928",0.966666666666667
"ENSG00000249930","ENSG00000249930",1.6
"ENSG00000249931","ENSG00000249931",18.5333333333333
"ENSG00000249934","ENSG00000249934",3.26666666666667
"ENSG00000249936","ENSG00000249936",29.4333333333333
"ENSG00000249937","ENSG00000249937",53.4666666666667
